FCLT_CD,GRND_UDGD_SE,ORTM_UTLZ_TYPE,SGG_CD,FCLT_SE_CD,ROAD_NM_CD,LOT_MIN,SHNT_PSBLTY_NOPE,FCLT_SCL,LOT_SEC,EMD_NM,FCLT_ADDR_RONA,SE_CD,OPN_YN,LAT_SEC,LAT_PROVIN,LAT_MIN,MNG_INST_TELNO,FCLT_NM,FCLT_DSGN_DAY,MNG_INST_NM,FCLT_ADDR_LOTNO,SCL_UNIT,LOT_PROVIN,EMD_CD
E201200007,0,생활용수,4681000,4           ,4607057     ,58,0,90,13,영등1동,"전북특별자치도 익산시 고봉로22길 7 (영등동, 영등별장한증막)",1,Y,13,35,57,063-859-3050,영등 별장한증막,20121030,전북특별자치도 익산시청,전북특별자치도 익산시 영등동 758번지 5호,톤/일,126,4681093     
E202200003,0,생활용수,4681000,3           ,3269019     ,0,0,230,59,팔봉동,"전북특별자치도 익산시 서동로 688, 빛담정농원 (팔봉동)",1,Y,24,35,57,,먹구봐농산,20221017,전북특별자치도 익산시청,전북특별자치도 익산시 팔봉동 898-1 빛담정농원,t(톤),127,4681096     
S202300001,1,주거시설,4681000,3           ,4608365     ,55,18968,15649,56,송학동,"전북특별자치도 익산시 학곤로16길 52-16 (송학동, 송학 크레지움캐슬)",2,Y,29,35,56,,송학크래지움캐슬,20230908,전북특별자치도 익산시청,전북특별자치도 익산시 송학동 902 송학 크레지움캐슬,㎡,126,4681091     
E202200002,0,생활용수,4681000,3           ,4607966     ,2,0,288,5,금마면,"전북특별자치도 익산시 금마면 용순신기길 48-67, 교육연수원",1,Y,45,36,0,,전라북도 교육청 교육연수원 비상급수시설,20221017,전북특별자치도 익산시청,전북특별자치도 익산시 금마면 용순리 179 교육연수원,t(톤),127,4681079     
S202300002,1,주거시설,4681000,3           ,4608366     ,55,2267,1871,43,송학동,"전북특별자치도 익산시 학곤로1길 13 (송학동, 송학동 영무예다음 2차아파트)",2,Y,20,35,56,,영무예다음 2차,20230908,전북특별자치도 익산시청,전북특별자치도 익산시 송학동 901 송학동 영무예다음 2차아파트,㎡,126,4681091     
E200100002,0,식수,4681000,1           ,4608334     ,59,0,125,14,삼성동,"전북특별자치도 익산시 하나로10길 57-13 (부송동, 부송공원)",1,Y,45,35,57,063-859-3050,부송공원,20011220,전북특별자치도 익산시청,전북특별자치도 익산시 부송동 1079번지,톤/일,126,4681097     
E202300004,0,생활용수,4930000,3           ,4682481     ,38,0,30,8,계곡면,"전라남도 해남군 계곡면 월암길 134, 월암마을회관",1,Y,55,34,37,530-5380,월암마을회관,20231110,전라남도 해남군청,전라남도 해남군 계곡면 덕정리 871 월암마을회관,t(톤),126,4930041     
E202300005,0,생활용수,4930000,3           ,4682429     ,26,0,200,42,산이면,"전라남도 해남군 산이면 외송길 97, 외송리 마을회관",1,Y,13,34,38,530-5380,외송마을회관,20231110,전라남도 해남군청,전라남도 해남군 산이면 초송리 753-1 외송리 마을회관,t(톤),126,4930044     
S199700003,1,주차장,3460000,3           ,3146002     ,42,12010,9909,15,고산3동,"대구광역시 수성구 고산로 123, 지하주차장 1층 (매호동, 하나타운)",2,Y,31,35,50,053-666-2960,하나타운 전체동 지하주차장 지하1층,19970101,대구광역시 수성구청,대구광역시 수성구 매호동 1331 하나타운,㎡,128,3460049     
S199600035,1,지하주차장,3460000,3           ,3146021     ,42,11673,9631,55,고산3동,"대구광역시 수성구 욱수천로 133, 지하주차장 1~2층 (사월동, 시지2차사월보성타운)",2,Y,22,35,50,053-666-2960,"사월보성타운 107동앞 지하주차장1층,그외주차장1~2층",19960801,대구광역시 수성구청,대구광역시 수성구 사월동 464 시지2차사월보성타운,㎡,128,3460049     
S200600006,1,지하주차장,3460000,3           ,3146002     ,42,6690,5520,27,고산3동,"대구광역시 수성구 고산로 162, 주차장지하 1~2층 (매호동, 한일유앤아이)",2,Y,42,35,50,053-666-2960,한일유앤아이 지하주차장 지하1~2층,20060630,대구광역시 수성구청,대구광역시 수성구 매호동 979-4 한일유앤아이,㎡,128,3460049     
S200600034,1,지하주차장,3460000,3           ,4238107     ,43,12764,10531,9,고산3동,"대구광역시 수성구 달구벌대로661길 7, 주차장지하 1~2층 (사월동, 대구 시지 푸르지오)",2,Y,13,35,50,053-666-2960,대구시지푸르지오 지하주차장 지하1~2층,20060630,대구광역시 수성구청,대구광역시 수성구 사월동 325 대구 시지 푸르지오,㎡,128,3460049     
S200600052,1,지하주차장,3460000,3           ,4238385     ,42,6166,5087,21,고산3동,"대구광역시 수성구 천을로23길 31, 주차장지하 1층 (매호동, 매호 효성백년가약 아파트)",2,Y,46,35,50,053-666-2960,매호효성백년가약 지하주차장 지하1층,20060603,대구광역시 수성구청,대구광역시 수성구 매호동 750 매호 효성백년가약 아파트,㎡,128,3460049     
E199100001,1,생활용수,3460000,4           ,3141013     ,36,0,70,54,수성2.3가동,"대구광역시 수성구 명덕로 411, (수성동2가, 광덕빌딩, 지하2층) (수성동2가)",1,Y,17,35,51,053-666-2960,광덕빌딩,19910101,대구광역시 수성구청,대구광역시 수성구 수성동2가 168-4,t(톤),128,3460035     
E199800001,0,생활용수,4681000,1           ,4607588     ,58,0,106,7,마동,전북특별자치도 익산시 서동로18길 94 (마동),1,Y,6,35,56,063-859-3540,마동 동산1호공원,19980226,전북특별자치도 익산시청,전북특별자치도 익산시 마동 367번지,톤/일,126,4681088     
E199900001,0,식수,4681000,1           ,3269004     ,58,0,150,37,영등2동,전북특별자치도 익산시 궁동로 57 (영등동),1,Y,49,35,57,063-859-3050,영등시민공원,19991230,전북특별자치도 익산시청,전북특별자치도 익산시 영등동 814번지,톤/일,126,4681094     
E202300002,0,생활용수,4930000,3           ,,30,0,150,45,화산면,,1,Y,2,34,29,530-5380,석전마을관정,20231110,전라남도 해남군청,전라남도 해남군 화산면 방축리 579,t(톤),126,4930035     
E199300001,0,식수,4930000,2           ,,36,0,318,58,해남읍,,1,Y,45,34,34,530-5380,금강곡,19931206,전라남도 해남군청,전남 해남군 해남읍 해리 산 57-1,t(톤),126,4930033     
E199600001,0,식수,4930000,1           ,,35,0,200,35,해남읍,,1,Y,25,34,34,530-5380,서림공원,19961002,전라남도 해남군청,전라남도 해남군 해남읍 구교리 372번지 2호,t(톤),126,4930033     
E199700001,0,식수,4930000,1           ,,37,0,200,12,해남읍,,1,Y,9,34,34,530-5380,우슬체육공원,19971110,전라남도 해남군청,전라남도 해남군 해남읍 해리 4번지 45호,t(톤),126,4930033     
S199700001,1,주차장,4930000,3           ,3294009     ,36,1690,1395,35,해남읍,전라남도 해남군 해남읍 북부순환로 6 (백두임대아파트),2,Y,17,34,34,530-5380,백두아파트 지하1층,19971204,전라남도 해남군청,전라남도 해남군 해남읍 159번지 1호,㎡,126,4930033     
E202300001,0,,4930000,3           ,4682121     ,34,0,100,48,삼산면,"전라남도 해남군 삼산면 대흥길 24, 대흥리사무소",1,N,6,34,31,530-5380,대흥마을회관,20231110,전라남도 해남군청,전라남도 해남군 삼산면 충리 959-1 대흥리사무소,t(톤),126,4930034     
S199400002,1,기타,4930000,3           ,4682139     ,36,1353,1117,14,해남읍,전라남도 해남군 해남읍 동초길 69 (금영아파트),2,Y,2,34,34,530-5380,금영아파트 지하1층,19940326,전라남도 해남군청,전라남도 해남군 해남읍 337번지,㎡,126,4930033     
S200600042,1,기타,3460000,3           ,2007002     ,37,10082,8318,28,범어1동,"대구광역시 수성구 달구벌대로 지하2396,  범어역 지하1~4층 (범어동)",2,Y,32,35,51,053-666-2960,범어역 지하1~4층,20060612,대구광역시 수성구청,대구광역시 수성구 범어동 835 범어역 지하1~4층,㎡,128,3460027     
S201000010,1,지하주차장,3460000,3           ,4238126     ,37,13264,10943,40,범어1동,"대구광역시 수성구 동대구로50길 37, 지하2층 (범어동, 유림노르웨이숲)",2,Y,11,35,51,053-666-2960,범어유림노르웨이숲 전체동의 지하주차장 지하2층,20101201,대구광역시 수성구청,대구광역시 수성구 범어동 906-1 유림노르웨이숲 지하2층,㎡,128,3460027     
S201300009,1,"회의,교육",4060000,1           ,4418763     ,46,93,133,52,문산읍,경기도 파주시 문산읍 충의로124번길 3,2,Y,8,37,53,031-940-4680,문산 운천4리 주민대피시설 지하1층,20130107,경기도 파주시청,경기도 파주시 문산읍 53번지 78호,㎡,126,4060039     
S201300010,1,"회의,교육",4060000,1           ,3206073     ,46,93,133,36,문산읍,경기도 파주시 문산읍 장산로 200,2,Y,60,37,53,031-940-4680,문산 장산1리 주민대피시설 지하1층,20130107,경기도 파주시청,경기도 파주시 문산읍 323번지 13호,㎡,126,4060039     
S201600001,1,"회의,교육",4060000,1           ,4418202     ,45,104,150,34,문산읍,경기도 파주시 문산읍 마정로138번길 14,2,Y,31,37,53,031-940-4680,문산 마정2리 주민대피시설 지하1층,20161006,경기도 파주시청,경기도 파주시 문산읍 마정리 536번지 21호,㎡,126,4060039     
S201000104,1,지하주차장,4060000,3           ,3206035     ,47,40332,33274,9,문산읍,경기도 파주시 문산읍 방촌로 1744 (파주힐스테이트1차),2,Y,2,37,52,031-940-4680,문산 힐스테이트1차아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 문산읍 935번지,㎡,126,4060039     
S201000109,1,지하주차장,4060000,3           ,4418604     ,47,7927,6540,29,문산읍,경기도 파주시 문산읍 우계로457번길 29 (진흥소슬마을),2,Y,28,37,51,031-940-4680,문산 진흥소슬마을아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 문산읍 1357번지,㎡,126,4060039     
S201400003,1,지하주차장,4060000,3           ,3206064     ,47,17949,14808,35,문산읍,경기도 파주시 문산읍 우계로 470 (두산위브),2,Y,34,37,51,031-940-4680,문산 선유두산위브아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 문산읍 1350번지,㎡,126,4060039     
S201000101,1,지하주차장,4060000,3           ,4418244     ,47,3984,3287,2,문산읍,경기도 파주시 문산읍 문향로17번길 39 (율곡아파트),2,Y,13,37,51,031-940-4680,"문산 율곡아파트(101동,102동) 지하주차장 1층",20101210,경기도 파주시청,경기도 파주시 문산읍 33번지 6호,㎡,126,4060039     
S201000110,1,지하주차장,4060000,3           ,3206035     ,46,17003,14028,45,문산읍,경기도 파주시 문산읍 방촌로 1648,2,Y,35,37,51,031-940-4680,문산 신원아침도시아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 문산읍 142번지,㎡,126,4060039     
S201000111,1,지하주차장,4060000,3           ,3206042     ,47,11969,9875,59,문산읍,경기도 파주시 문산읍 사임당로 65 (주공휴먼시아아파트),2,Y,52,37,51,031-940-4680,문산 선유주공2단지아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 문산읍 1358번지,㎡,126,4060039     
E202100001,1,농공용수,4060000,3           ,4418268     ,45,0,100,13,문산읍,경기도 파주시 문산읍 방촌로1294번길 28-43,1,Y,18,37,50,031-940-4680,내포리,20210319,경기도 파주시청,경기도 파주시 문산읍 내포리 744-1,t(톤),126,4060039     
S202200001,1,주차장,4060000,3           ,3206042     ,47,11969,9875,57,문산읍,경기도 파주시 문산읍 사임당로 65(휴먼시아),2,Y,49,37,51,031-940-4680,문산 선유주공2단지 휴먼시아아파트 지하1층 주차장,20220616,경기도 파주시청,경기도 파주시 문산읍 선유리 1358 휴먼시아,㎡,126,4060039     
S201000090,1,지하주차장,4060000,3           ,3206137     ,46,18421,15198,23,금촌2동,경기도 파주시 후곡로 80 (금촌동),2,Y,59,37,44,031-940-4680,중앙하이츠아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 금촌동 997번지,㎡,126,4060051     
S201300004,1,지하주차장,4060000,3           ,3206045     ,46,9244,7627,5,금촌2동,경기도 파주시 새꽃로 35 (금촌동),2,Y,14,37,45,031-940-4680,새꽃마을 주공3단지아파트 지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 984번지,㎡,126,4060051     
S201300005,1,지하주차장,4060000,3           ,3206137     ,46,7272,6000,15,금촌2동,"경기도 파주시 후곡로 50 (금촌동, 후곡마을뜨란채)",2,Y,7,37,45,031-940-4680,후곡마을 주공4단지아파트 지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 992번지,㎡,126,4060051     
S201000085,1,지하주차장,4060000,3           ,3206104     ,46,2123,1752,19,금촌2동,"경기도 파주시 황골로 25 (금촌동, 대영장미아파트)",2,Y,20,37,45,031-940-4680,대영장미1차아파트 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 금촌동 232번지 5호,㎡,126,4060051     
S201300001,1,지하주차장,4060000,3           ,3206137     ,46,5682,4688,27,금촌2동,"경기도 파주시 후곡로 77 (금촌동, 금촌풍림아이원아파트)",2,Y,59,37,44,031-940-4680,풍림아이원아파트 지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 1008번지,㎡,126,4060051     
S201300003,1,지하주차장,4060000,3           ,3206113     ,46,22632,18672,2,금촌2동,"경기도 파주시 번영로 55 (금촌동, 새꽃마을뜨란채)",2,Y,27,37,45,031-940-4680,새꽃마을 주공1단지아파트 지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 972번지,㎡,126,4060051     
S201300006,1,지하주차장,4060000,3           ,3206045     ,46,4968,4099,9,금촌2동,경기도 파주시 새꽃로 10-0 (금촌동),2,Y,4,37,45,031-940-4680,후곡마을 주공6단지아파트  지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 1022번지,㎡,126,4060051     
S201300007,1,지하주차장,4060000,3           ,3206051     ,46,13744,11339,15,금촌2동,"경기도 파주시 쇠재로 30 (금촌동, 서원마을뜨란채)",2,Y,57,37,44,031-940-4680,서원마을 주공7단지아파트 지하주차장 1층,20130107,경기도 파주시청,경기도 파주시 금촌동 1019번지,㎡,126,4060051     
S201400031,1,지하주차장,4060000,3           ,3206051     ,46,9894,8163,37,금촌2동,"경기도 파주시 쇠재로 133 (금촌동, 쇠재마을뜨란채)",2,Y,14,37,45,031-940-4680,쇠재마을 주공5단지아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 1003번지,㎡,126,4060051     
S201400025,1,지하주차장,4060000,3           ,3206104     ,46,3718,3068,10,금촌2동,경기도 파주시 황골로 18 (금촌동),2,Y,16,37,45,031-940-4680,대영장미5차아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 228번지 1호,㎡,126,4060051     
S201400026,1,지하주차장,4060000,3           ,3206104     ,46,4621,3813,10,금촌2동,"경기도 파주시 황골로 6 (금촌동, 장미아파트)",2,Y,19,37,45,031-940-4680,대영장미6차아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 228번지 4호,㎡,126,4060051     
S201400027,1,지하주차장,4060000,3           ,4418852     ,46,483,399,20,금촌2동,경기도 파주시 한마음2길 33 (금촌동),2,Y,24,37,45,031-940-4680,대영장미7차아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 255번지 5호,㎡,126,4060051     
S201400028,1,지하주차장,4060000,3           ,4418852     ,46,813,671,18,금촌2동,경기도 파주시 한마음2길 5 (금촌동),2,Y,21,37,45,031-940-4680,두보1차아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 234번지 17호,㎡,126,4060051     
S201400029,1,지하주차장,4060000,3           ,3206104     ,46,10601,8746,24,금촌2동,경기도 파주시 황골로 40 (금촌동),2,Y,18,37,45,031-940-4680,두보3차아파트 지하주차장 1층,20140522,경기도 파주시청,경기도 파주시 금촌동 234번지 22호,㎡,126,4060051     
E201500023,0,식수,4060000,3           ,3206069     ,50,0,123,48,법원읍,경기도 파주시 법원읍 자운서원로 410-6 (자연일가),1,Y,56,37,51,4790,자연일가,20150227,경기도 파주시청,경기도 파주시 법원읍 동문리 622번지,t(톤),126,4060041     
S201000041,1,지하주차장,4060000,3           ,3206001     ,44,86703,71530,36,운정2동,"경기도 파주시 가온로 67 (목동동, 해솔마을5단지삼부르네상스아파트)",2,Y,19,37,43,031-940-4680,해솔마을5단지 삼부르네상스 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 목동동 679번지,㎡,126,4060257     
S201000042,1,지하주차장,4060000,3           ,3206063     ,44,18455,15226,19,운정2동,경기도 파주시 와석순환로 307 (목동동),2,Y,28,37,43,031-940-4680,산내마을11단지 지하주차장 1층,20101210,경기도 파주시청,경기도 파주시 목동동 101번지,㎡,126,4060257     
S200500008,1,지하주차장,4060000,3           ,3206013     ,46,1336,1103,30,문산읍,경기도 파주시 문산읍 당동1로 50-26,2,Y,51,37,51,031-940-4680,문산 효형아파트 지하주차장 1층,20051128,경기도 파주시청,경기도 파주시 문산읍 170번지 3호,㎡,126,4060039     
S201300008,1,"회의,교육",4060000,1           ,4418798     ,46,93,133,16,문산읍,"경기도 파주시 문산읍 통일로2018번길 7-4 (양복,양장수선)",2,Y,49,37,52,031-940-4680,문산 운천3리 주민대피시설 지하1층,20130107,경기도 파주시청,경기도 파주시 문산읍 70번지 6호,㎡,126,4060039     
E200300022,1,생활용수,4671000,4           ,4604938     ,43,0,150,2,월명동,"전북특별자치도 군산시 장미2길 10 (장미동, 뉴문화장여관)",1,Y,16,35,59,,문화장,20030106,전북특별자치도 군산시청,전북특별자치도 군산시 장미동 2번지 62호,t(톤),126,4671075     
E200300023,1,생활용수,4671000,4           ,4604937     ,42,0,90,54,월명동,전북특별자치도 군산시 장미1길 21 (장미동),1,Y,13,35,59,,그랜드장,20030106,전북특별자치도 군산시청,전북특별자치도 군산시 장미동 14번지 9호,t(톤),126,4671075     
E201200002,1,생활용수,4671000,3           ,3268095     ,42,0,90,52,월명동,전북특별자치도 군산시 죽성로 9-6 (장미동),1,Y,13,35,59,063-454-7360,외산빌딩,20121114,전북특별자치도 군산시청,전북특별자치도 군산시 장미동 2번지 58호,t(톤),126,4671075     
E198200001,1,생활용수,4671000,3           ,4604893     ,42,0,90,12,월명동,전북특별자치도 군산시 월명1길 16 (월명동),1,Y,7,35,59,063-454-7360,군산여고,19820101,전북특별자치도 군산시청,전북특별자치도 군산시 월명동 37번지 1호,t(톤),126,4671075     
S200300039,1,주차장,4671000,3           ,3268023     ,42,4699,3877,42,월명동,"전북특별자치도 군산시 대학로 35 (중앙로1가, 교보생명)",2,Y,12,35,59,063-454-3820,교보생명 지하주차장 1~3층,20030106,전북특별자치도 군산시청,전북특별자치도 군산시 중앙로1가 14번지 12호,㎡,126,4671075     
E199600003,1,생활용수,4671000,2           ,,42,0,80,38,월명동,,1,Y,56,35,58,063-454-3820,명산시장 앞,19960101,전북특별자치도 군산시청,전북특별자치도 군산시 송창동 3번지 92호,t(톤),126,4671075     
E200200017,1,생활용수,4671000,2           ,,42,0,150,55,월명동,,1,Y,52,35,58,063-454-3820,둔율동169-3,20021230,전북특별자치도 군산시청,전북특별자치도 군산시 둔율동 169번지 3호,t(톤),126,4671075     
S200300089,1,주차장,4671000,3           ,3268088     ,42,2660,2195,25,월명동,"전북특별자치도 군산시 월명로 496 (월명동, 현대오솔아파트)",2,Y,6,35,59,063-454-3820,현대오솔아파트 지하주차장 1층,20030101,전북특별자치도 군산시청,전북특별자치도 군산시 월명동 15번지 1호,㎡,126,4671075     
S200400004,1,주차장,4671000,3           ,4604893     ,42,3558,2936,19,월명동,"전북특별자치도 군산시 월명1길 3 (월명동, 클래시움 아파트)",2,Y,2,35,59,063-454-3820,클래시움아파트 지하주차장 1층,20040101,전북특별자치도 군산시청,전북특별자치도 군산시 월명동 23번지 1호,㎡,126,4671075     
S202100002,1,,4671000,3           ,4858097     ,43,42430,35005,20,중앙동,"전북특별자치도 군산시 대명4길 9 (금암동, 레비뉴스테이)",2,N,54,35,58,063-454-3820,하나리움레비뉴스테이아파트 지하주차장 1~2층,20210618,전북특별자치도 군산시청,전북특별자치도 군산시 금암동 309 레비뉴스테이,㎡,126,4671078     
S200300053,1,기타,4671000,3           ,3268117     ,45,440,363,4,개정동,"전북특별자치도 군산시 번영로 308 (사정동, 군산소방서)",2,Y,46,35,57,063-454-3820,군산소방서 지하식당,20030108,전북특별자치도 군산시청,전북특별자치도 군산시 사정동 171번지,㎡,126,4671083     
S200300070,1,주차장,4671000,3           ,4604271     ,45,4584,3782,3,개정동,"전북특별자치도 군산시 두란뜸2길 8 (사정동, 금호타운2단지)",2,Y,52,35,57,063-454-3820,금호 2차아파트 지하주차장 1층,20030108,전북특별자치도 군산시청,전북특별자치도 군산시 사정동 100번지,㎡,126,4671083     
E200500002,0,식수,4671000,1           ,,44,0,170,55,개정동,,1,Y,9,35,58,063-454-3820,금강터널,20051101,전북특별자치도 군산시청,전북특별자치도 군산시 사정동 552,t(톤),126,4671083     
E200300015,1,생활용수,4671000,3           ,3268096     ,42,0,90,24,해신동,"전북특별자치도 군산시 중앙로 230 (금동, 군산서초등학교)",1,Y,24,35,59,,서초등학교,20030106,전북특별자치도 군산시청,전북특별자치도 군산시 금동 20번지 3호,t(톤),126,4671074     
S201700002,1,주차장,4671000,3           ,3268088     ,41,1800,1485,52,해신동,"전북특별자치도 군산시 월명로 584(해망동, 희망루)",2,Y,16,35,59,063-454-3820,희망루아파트 지하주차장 1층,20171204,전북특별자치도 군산시청,전북특별자치도 군산시 해망동 1017 희망루,㎡,126,4671074     
E201400001,1,식수,4671000,3           ,3268089     ,41,0,90,56,나운3동,"전북특별자치도 군산시 의료원로 162 (나운동, 서해초등학교)",1,Y,33,35,57,,군산서해초등학교,20140109,전북특별자치도 군산시청,전북특별자치도 군산시 나운동 155번지 3호,t(톤),126,4671087     
E200300046,1,식수,4671000,4           ,3268023     ,41,0,95,7,나운3동,"전북특별자치도 군산시 대학로 494 (미룡동, 솔라가드틴팅)",1,Y,5,35,57,,솔로몬원룸,20030308,전북특별자치도 군산시청,전북특별자치도 군산시 미룡동 461번지 4호,t(톤),126,4671087     
